symbol	hgncId	ncbiGeneId	ensemblGeneId
DEFB124	HGNC:18104	245937	ENSG00000180383
DEFB125	HGNC:18105	245938	ENSG00000178591
DEFB126	HGNC:15900	81623	ENSG00000125788
DEFB127	HGNC:16206	140850	ENSG00000088782
DEFB128	HGNC:18106	245939	ENSG00000185982
DEFB129	HGNC:16218	140881	ENSG00000125903
DEFB130A	HGNC:18107	245940	ENSG00000232948
DEFB130B	HGNC:39814	100133267	ENSG00000233050
DEFB131A	HGNC:18108	644414	ENSG00000186146
DEFB131B	HGNC:38058	100129216	ENSG00000225805
DEFB132	HGNC:33806	400830	ENSG00000186458
DEFB134	HGNC:32399	613211	ENSG00000205882
DEFB135	HGNC:32400	613209	ENSG00000205883
DEFB136	HGNC:34433	613210	ENSG00000205884
DEGS2	HGNC:20113	123099	ENSG00000168350
DELE1	HGNC:28969	9812	ENSG00000081791
DENND1A	HGNC:29324	57706	ENSG00000119522
DENND1B	HGNC:28404	163486	ENSG00000213047
DENND1C	HGNC:26225	79958	ENSG00000205744
DENND2A	HGNC:22212	27147	ENSG00000146966
DENND2B	HGNC:11350	6764	ENSG00000166444
DENND2C	HGNC:24748	163259	ENSG00000175984
DENND2D	HGNC:26192	79961	ENSG00000162777
DENND3	HGNC:29134	22898	ENSG00000105339
DENND4A	HGNC:24321	10260	ENSG00000174485
DENND4B	HGNC:29044	9909	ENSG00000198837
DENND4C	HGNC:26079	55667	ENSG00000137145
DENND5B	HGNC:28338	160518	ENSG00000170456
DENND6A	HGNC:26635	201627	ENSG00000174839
DENND6B	HGNC:32690	414918	ENSG00000205593
DENND10	HGNC:31793	404636	ENSG00000119979
DENND11	HGNC:29472	57189	ENSG00000257093
DENR	HGNC:2769	8562	ENSG00000139726
DEPDC1	HGNC:22949	55635	ENSG00000024526
DEPDC1B	HGNC:24902	55789	ENSG00000035499
DEPDC4	HGNC:22952	120863	ENSG00000166153
DEPDC7	HGNC:29899	91614	ENSG00000121690
DEPP1	HGNC:23355	11067	ENSG00000165507
DEPTOR	HGNC:22953	64798	ENSG00000155792
DERA	HGNC:24269	51071	ENSG00000023697
DERL1	HGNC:28454	79139	ENSG00000136986
DERL2	HGNC:17943	51009	ENSG00000072849
DERL3	HGNC:14236	91319	ENSG00000099958
DERPC	HGNC:54084	113455421	ENSG00000286140
DESI1	HGNC:24577	27351	ENSG00000100418
DESI2	HGNC:24264	51029	ENSG00000121644
DET1	HGNC:25477	55070	ENSG00000140543
DEUP1	HGNC:26344	159989	ENSG00000165325
DEXI	HGNC:13267	28955	ENSG00000182108
DFFA	HGNC:2772	1676	ENSG00000160049
DFFB	HGNC:2773	1677	ENSG00000169598
DGAT2L6	HGNC:23250	347516	ENSG00000184210
DGCR6L	HGNC:18551	85359	ENSG00000128185
DGKA	HGNC:2849	1606	ENSG00000065357
DGKB	HGNC:2850	1607	ENSG00000136267
DGKD	HGNC:2851	8527	ENSG00000077044
DGKG	HGNC:2853	1608	ENSG00000058866
DGKH	HGNC:2854	160851	ENSG00000102780
DGKI	HGNC:2855	9162	ENSG00000157680
DGKK	HGNC:32395	139189	ENSG00000274588
DGKQ	HGNC:2856	1609	ENSG00000145214
DGKZ	HGNC:2857	8525	ENSG00000149091
DGLUCY	HGNC:20498	80017	ENSG00000133943
DHDH	HGNC:17887	27294	ENSG00000104808
DHFR2	HGNC:27309	200895	ENSG00000178700
DHRS1	HGNC:16445	115817	ENSG00000157379
DHRS2	HGNC:18349	10202	ENSG00000100867
DHRS4	HGNC:16985	10901	ENSG00000157326
DHRS4L2	HGNC:19731	317749	ENSG00000187630
DHRS7	HGNC:21524	51635	ENSG00000100612
DHRS7B	HGNC:24547	25979	ENSG00000109016
DHRS7C	HGNC:32423	201140	ENSG00000184544
DHRS9	HGNC:16888	10170	ENSG00000073737
DHRS11	HGNC:28639	79154	ENSG00000278535
DHRS12	HGNC:25832	79758	ENSG00000102796
DHRS13	HGNC:28326	147015	ENSG00000167536
DHX8	HGNC:2749	1659	ENSG00000067596
DHX15	HGNC:2738	1665	ENSG00000109606
DHX29	HGNC:15815	54505	ENSG00000067248
DHX32	HGNC:16717	55760	ENSG00000089876
DHX33	HGNC:16718	56919	ENSG00000005100
DHX34	HGNC:16719	9704	ENSG00000134815
DHX35	HGNC:15861	60625	ENSG00000101452
DHX36	HGNC:14410	170506	ENSG00000174953
DHX40	HGNC:18018	79665	ENSG00000108406
DHX57	HGNC:20086	90957	ENSG00000163214
DHX58	HGNC:29517	79132	ENSG00000108771
DIDO1	HGNC:2680	11083	ENSG00000101191
DIMT1	HGNC:30217	27292	ENSG00000086189
DIO2	HGNC:2884	1734	ENSG00000211448
DIO3	HGNC:2885	1735	ENSG00000197406
DIP2A	HGNC:17217	23181	ENSG00000160305
DIP2C	HGNC:29150	22982	ENSG00000151240
DIPK1A	HGNC:32213	388650	ENSG00000154511
DIPK1B	HGNC:28290	138311	ENSG00000165716
DIPK1C	HGNC:31729	125704	ENSG00000187773
DIPK2A	HGNC:28490	205428	ENSG00000181744
DIPK2B	HGNC:25866	79742	ENSG00000147113
DIRAS1	HGNC:19127	148252	ENSG00000176490
DIRAS2	HGNC:19323	54769	ENSG00000165023
DIRAS3	HGNC:687	9077	ENSG00000162595
DIS3	HGNC:20604	22894	ENSG00000083520
DIS3L	HGNC:28698	115752	ENSG00000166938
DISP2	HGNC:19712	85455	ENSG00000140323
DISP3	HGNC:29251	57540	ENSG00000204624
DIXDC1	HGNC:23695	85458	ENSG00000150764
DKK2	HGNC:2892	27123	ENSG00000155011
DKK3	HGNC:2893	27122	ENSG00000050165
DKK4	HGNC:2894	27121	ENSG00000104371
DKKL1	HGNC:16528	27120	ENSG00000104901
DLEU7	HGNC:17567	220107	ENSG00000186047
DLG2	HGNC:2901	1740	ENSG00000150672
DLGAP1	HGNC:2905	9229	ENSG00000170579
DLGAP3	HGNC:30368	58512	ENSG00000116544
DLGAP4	HGNC:24476	22839	ENSG00000080845
DLGAP5	HGNC:16864	9787	ENSG00000126787
DLK2	HGNC:21113	65989	ENSG00000171462
DLX1	HGNC:2914	1745	ENSG00000144355
DLX2	HGNC:2915	1746	ENSG00000115844
DMAC1	HGNC:30536	90871	ENSG00000137038
DMAC2	HGNC:25496	55101	ENSG00000105341
DMAC2L	HGNC:18799	27109	ENSG00000125375
DMAP1	HGNC:18291	55929	ENSG00000178028
DMBT1	HGNC:2926	1755	ENSG00000187908
DMBX1	HGNC:19026	127343	ENSG00000197587
DMC1	HGNC:2927	11144	ENSG00000100206
DMKN	HGNC:25063	93099	ENSG00000161249
DMRT3	HGNC:13909	58524	ENSG00000064218
DMRTA1	HGNC:13826	63951	ENSG00000176399
DMRTA2	HGNC:13908	63950	ENSG00000142700
DMRTB1	HGNC:13913	63948	ENSG00000143006
DMRTC1	HGNC:13910	63947	ENSG00000269502
DMRTC1B	HGNC:31686	728656	ENSG00000184911
DMRTC2	HGNC:13911	63946	ENSG00000142025
DMTF1	HGNC:14603	9988	ENSG00000135164
DMTN	HGNC:3382	2039	ENSG00000158856
DMWD	HGNC:2936	1762	ENSG00000185800
DMXL1	HGNC:2937	1657	ENSG00000172869
DNAAF8	HGNC:25081	146562	ENSG00000166246
DNAAF9	HGNC:17721	25943	ENSG00000088854
DNAAF10	HGNC:25176	116143	ENSG00000243667
DNAH3	HGNC:2949	55567	ENSG00000158486
DNAH10OS	HGNC:37121	642797	ENSG00000250091
DNAI3	HGNC:30711	126820	ENSG00000162643
DNAI4	HGNC:26252	79819	ENSG00000152763
DNAI7	HGNC:29599	55259	ENSG00000118307
DNAJA1	HGNC:5229	3301	ENSG00000086061
DNAJA2	HGNC:14884	10294	ENSG00000069345
DNAJA3	HGNC:11808	9093	ENSG00000103423
DNAJA4	HGNC:14885	55466	ENSG00000140403
DNAJB5	HGNC:14887	25822	ENSG00000137094
DNAJB7	HGNC:24986	150353	ENSG00000172404
DNAJB8	HGNC:23699	165721	ENSG00000179407
DNAJB9	HGNC:6968	4189	ENSG00000128590
DNAJB12	HGNC:14891	54788	ENSG00000148719
DNAJB14	HGNC:25881	79982	ENSG00000164031
DNAJC1	HGNC:20090	64215	ENSG00000136770
DNAJC2	HGNC:13192	27000	ENSG00000105821
DNAJC4	HGNC:5271	3338	ENSG00000110011
DNAJC5B	HGNC:24138	85479	ENSG00000147570
DNAJC5G	HGNC:24844	285126	ENSG00000163793
DNAJC8	HGNC:15470	22826	ENSG00000126698
DNAJC9	HGNC:19123	23234	ENSG00000213551
DNAJC10	HGNC:24637	54431	ENSG00000077232
DNAJC11	HGNC:25570	55735	ENSG00000007923
DNAJC14	HGNC:24581	85406	ENSG00000135392
DNAJC15	HGNC:20325	29103	ENSG00000120675
DNAJC16	HGNC:29157	23341	ENSG00000116138
DNAJC17	HGNC:25556	55192	ENSG00000104129
DNAJC18	HGNC:28429	202052	ENSG00000170464
DNAJC22	HGNC:25802	79962	ENSG00000178401
DNAJC24	HGNC:26979	120526	ENSG00000170946
DNAJC25	HGNC:34187	548645	ENSG00000059769
DNAJC27	HGNC:30290	51277	ENSG00000115137
DNAJC28	HGNC:1297	54943	ENSG00000177692
DNASE1L1	HGNC:2957	1774	ENSG00000013563
DNASE1L2	HGNC:2958	1775	ENSG00000167968
DNASE2B	HGNC:28875	58511	ENSG00000137976
DND1	HGNC:23799	373863	ENSG00000256453
DNER	HGNC:24456	92737	ENSG00000187957
DNLZ	HGNC:33879	728489	ENSG00000213221
DNM3	HGNC:29125	26052	ENSG00000197959
DNMT3L	HGNC:2980	29947	ENSG00000142182
DNPEP	HGNC:2981	23549	ENSG00000123992
DNPH1	HGNC:21218	10591	ENSG00000112667
DNTT	HGNC:2983	1791	ENSG00000107447
DNTTIP1	HGNC:16160	116092	ENSG00000101457
DNTTIP2	HGNC:24013	30836	ENSG00000067334
DOC2A	HGNC:2985	8448	ENSG00000149927
DOC2B	HGNC:2986	8447	ENSG00000272636
DOCK1	HGNC:2987	1793	ENSG00000150760
DOCK4	HGNC:19192	9732	ENSG00000128512
DOCK5	HGNC:23476	80005	ENSG00000147459
DOCK9	HGNC:14132	23348	ENSG00000088387
DOCK10	HGNC:23479	55619	ENSG00000135905
DOK1	HGNC:2990	1796	ENSG00000115325
DOK2	HGNC:2991	9046	ENSG00000147443
DOK3	HGNC:24583	79930	ENSG00000146094
DOK4	HGNC:19868	55715	ENSG00000125170
DOK5	HGNC:16173	55816	ENSG00000101134
DOK6	HGNC:28301	220164	ENSG00000206052
DOLPP1	HGNC:29565	57171	ENSG00000167130
DOP1A	HGNC:21194	23033	ENSG00000083097
DOP1B	HGNC:1291	9980	ENSG00000142197
DORIP1	HGNC:19834	122525	ENSG00000179476
DPCD	HGNC:24542	25911	ENSG00000166171
DPEP1	HGNC:3002	1800	ENSG00000015413
DPEP2	HGNC:23028	64174	ENSG00000167261
DPEP2NB	HGNC:52385	100131303	ENSG00000263201
DPEP3	HGNC:23029	64180	ENSG00000141096
DPF1	HGNC:20225	8193	ENSG00000011332
DPF3	HGNC:17427	8110	ENSG00000205683
DPH3	HGNC:27717	285381	ENSG00000154813
DPH6	HGNC:30543	89978	ENSG00000134146
DPH7	HGNC:25199	92715	ENSG00000148399
DPP3	HGNC:3008	10072	ENSG00000254986
DPP4	HGNC:3009	1803	ENSG00000197635
DPP7	HGNC:14892	29952	ENSG00000176978
DPP8	HGNC:16490	54878	ENSG00000074603
DPP10	HGNC:20823	57628	ENSG00000175497
DPPA2	HGNC:19197	151871	ENSG00000163530
DPPA3	HGNC:19199	359787	ENSG00000187569
DPPA4	HGNC:19200	55211	ENSG00000121570
DPPA5	HGNC:19201	340168	ENSG00000203909
DPRX	HGNC:32166	503834	ENSG00000204595
DPT	HGNC:3011	1805	ENSG00000143196
DPY19L1	HGNC:22205	23333	ENSG00000173852
DPY19L3	HGNC:27120	147991	ENSG00000178904
DPY19L4	HGNC:27829	286148	ENSG00000156162
DPY30	HGNC:24590	84661	ENSG00000162961
DPYSL3	HGNC:3015	1809	ENSG00000113657
DPYSL4	HGNC:3016	10570	ENSG00000151640
DQX1	HGNC:20410	165545	ENSG00000144045
DR1	HGNC:3017	1810	ENSG00000117505
DRAM1	HGNC:25645	55332	ENSG00000136048
DRAP1	HGNC:3019	10589	ENSG00000175550
DRAXIN	HGNC:25054	374946	ENSG00000162490
DRC3	HGNC:25384	83450	ENSG00000171962
DRC5	HGNC:11693	202500	ENSG00000146221
DRC7	HGNC:25289	84229	ENSG00000159625
DRC8	HGNC:28166	84288	ENSG00000203666
DRC9	HGNC:25251	84223	ENSG00000114473
DRC10	HGNC:25168	115811	ENSG00000166578
DRC11	HGNC:26195	79781	ENSG00000132321
DRC11L	HGNC:22831	392843	ENSG00000278685
DRC12	HGNC:27446	283152	ENSG00000248712
DRD1	HGNC:3020	1812	ENSG00000184845
DRG2	HGNC:3030	1819	ENSG00000108591
DRGX	HGNC:21536	644168	ENSG00000165606
DRICH1	HGNC:28031	51233	ENSG00000189269
DROSHA	HGNC:17904	29102	ENSG00000113360
DSC1	HGNC:3035	1823	ENSG00000134765
DSCAM	HGNC:3039	1826	ENSG00000171587
DSCAML1	HGNC:14656	57453	ENSG00000177103
DSCC1	HGNC:24453	79075	ENSG00000136982
DSEL	HGNC:18144	92126	ENSG00000171451
DSN1	HGNC:16165	79980	ENSG00000149636
DSTN	HGNC:15750	11034	ENSG00000125868
DTD1	HGNC:16219	92675	ENSG00000125821
DTD2	HGNC:20277	112487	ENSG00000129480
DTHD1	HGNC:37261	401124	ENSG00000197057
DTL	HGNC:30288	51514	ENSG00000143476
DTNB	HGNC:3058	1838	ENSG00000138101
DTWD1	HGNC:30926	56986	ENSG00000104047
DTWD2	HGNC:19334	285605	ENSG00000169570
DTX1	HGNC:3060	1840	ENSG00000135144
DTX2	HGNC:15973	113878	ENSG00000091073
DTX3	HGNC:24457	196403	ENSG00000178498
DTX3L	HGNC:30323	151636	ENSG00000163840
DTX4	HGNC:29151	23220	ENSG00000110042
DUOX1	HGNC:3062	53905	ENSG00000137857
DUOXA1	HGNC:26507	90527	ENSG00000140254
DUS1L	HGNC:30086	64118	ENSG00000169718
DUS2	HGNC:26014	54920	ENSG00000167264
DUS3L	HGNC:26920	56931	ENSG00000141994
DUS4L	HGNC:21517	11062	ENSG00000105865
DUSP1	HGNC:3064	1843	ENSG00000120129
DUSP2	HGNC:3068	1844	ENSG00000158050
DUSP3	HGNC:3069	1845	ENSG00000108861
DUSP4	HGNC:3070	1846	ENSG00000120875
DUSP5	HGNC:3071	1847	ENSG00000138166
DUSP7	HGNC:3073	1849	ENSG00000164086
DUSP8	HGNC:3074	1850	ENSG00000184545
DUSP9	HGNC:3076	1852	ENSG00000130829
DUSP10	HGNC:3065	11221	ENSG00000143507
DUSP11	HGNC:3066	8446	ENSG00000144048
DUSP12	HGNC:3067	11266	ENSG00000081721
DUSP13A	HGNC:56772	128854680	ENSG00000293543
DUSP13B	HGNC:19681	51207	ENSG00000079393
DUSP14	HGNC:17007	11072	ENSG00000276023
DUSP15	HGNC:16236	128853	ENSG00000149599
DUSP16	HGNC:17909	80824	ENSG00000111266
DUSP18	HGNC:18484	150290	ENSG00000167065
DUSP19	HGNC:18894	142679	ENSG00000162999
DUSP21	HGNC:20476	63904	ENSG00000189037
DUSP22	HGNC:16077	56940	ENSG00000112679
DUSP23	HGNC:21480	54935	ENSG00000158716
DUSP26	HGNC:28161	78986	ENSG00000133878
DUSP28	HGNC:33237	285193	ENSG00000188542
DUSP29	HGNC:23481	338599	ENSG00000188716
DUX1	HGNC:3079	26584	
DUX3	HGNC:3081	26582	
DUX5	HGNC:3083	26581	
DUXA	HGNC:32179	503835	ENSG00000258873
DUXB	HGNC:33345	100033411	ENSG00000282757
DVL2	HGNC:3086	1856	ENSG00000004975
DXO	HGNC:2992	1797	ENSG00000204348
DYDC1	HGNC:23460	143241	ENSG00000170788
DYDC2	HGNC:23468	84332	ENSG00000133665
DYNAP	HGNC:26808	284254	ENSG00000178690
DYNC1I1	HGNC:2963	1780	ENSG00000158560
DYNC1LI1	HGNC:18745	51143	ENSG00000144635
DYNC1LI2	HGNC:2966	1783	ENSG00000135720
DYNLL1	HGNC:15476	8655	ENSG00000088986
DYNLL2	HGNC:24596	140735	ENSG00000264364
DYNLRB1	HGNC:15468	83658	ENSG00000125971
DYNLRB2	HGNC:15467	83657	ENSG00000168589
DYNLT1	HGNC:11697	6993	ENSG00000146425
DYNLT2	HGNC:11695	6991	ENSG00000184786
DYNLT3	HGNC:11694	6990	ENSG00000165169
DYNLT4	HGNC:32315	343521	ENSG00000188396
DYNLT5	HGNC:26882	200132	ENSG00000152760
DYRK2	HGNC:3093	8445	ENSG00000127334
DYRK3	HGNC:3094	8444	ENSG00000143479
DYRK4	HGNC:3095	8798	ENSG00000010219
DYTN	HGNC:23279	391475	ENSG00000232125
DZANK1	HGNC:15858	55184	ENSG00000089091
DZIP3	HGNC:30938	9666	ENSG00000198919
E2F1	HGNC:3113	1869	ENSG00000101412
E2F2	HGNC:3114	1870	ENSG00000007968
E2F3	HGNC:3115	1871	ENSG00000112242
E2F4	HGNC:3118	1874	ENSG00000205250
E2F5	HGNC:3119	1875	ENSG00000133740
E2F6	HGNC:3120	1876	ENSG00000169016
E2F7	HGNC:23820	144455	ENSG00000165891
E2F8	HGNC:24727	79733	ENSG00000129173
E4F1	HGNC:3121	1877	ENSG00000167967
EAF1	HGNC:20907	85403	ENSG00000144597
EAF2	HGNC:23115	55840	ENSG00000145088
EAPP	HGNC:19312	55837	ENSG00000129518
EBAG9	HGNC:3123	9166	ENSG00000147654
EBF1	HGNC:3126	1879	ENSG00000164330
EBF2	HGNC:19090	64641	ENSG00000221818
EBF4	HGNC:29278	57593	ENSG00000088881
EBI3	HGNC:3129	10148	ENSG00000105246
EBLN1	HGNC:39430	340900	ENSG00000223601
EBLN2	HGNC:25493	55096	ENSG00000255423
EBNA1BP2	HGNC:15531	10969	ENSG00000117395
EBPL	HGNC:18061	84650	ENSG00000123179
ECD	HGNC:17029	11319	ENSG00000122882
ECE2	HGNC:13275	9718	ENSG00000145194
ECH1	HGNC:3149	1891	ENSG00000104823
ECHDC1	HGNC:21489	55862	ENSG00000093144
ECHDC2	HGNC:23408	55268	ENSG00000121310
ECHDC3	HGNC:23489	79746	ENSG00000134463
ECI1	HGNC:2703	1632	ENSG00000167969
ECI2	HGNC:14601	10455	ENSG00000198721
ECM2	HGNC:3154	1842	ENSG00000106823
ECPAS	HGNC:29020	23392	ENSG00000136813
ECRG4	HGNC:24642	84417	ENSG00000119147
ECSCR	HGNC:35454	641700	ENSG00000249751
ECSIT	HGNC:29548	51295	ENSG00000130159
ECT2	HGNC:3155	1894	ENSG00000114346
ECT2L	HGNC:21118	345930	ENSG00000203734
EDC4	HGNC:17157	23644	ENSG00000038358
EDDM3A	HGNC:16978	10876	ENSG00000181562
EDDM3B	HGNC:19223	64184	ENSG00000181552
EDDM13	HGNC:53168	100506374	ENSG00000267710
EDEM1	HGNC:18967	9695	ENSG00000134109
EDEM2	HGNC:15877	55741	ENSG00000088298
EDF1	HGNC:3164	8721	ENSG00000107223
EDIL3	HGNC:3173	10085	ENSG00000164176
EDN2	HGNC:3177	1907	ENSG00000127129
EDRF1	HGNC:24640	26098	ENSG00000107938
EEA1	HGNC:3185	8411	ENSG00000102189
EEF1A1	HGNC:3189	1915	ENSG00000156508
EEF1AKMT1	HGNC:27351	221143	ENSG00000150456
EEF1AKMT2	HGNC:33787	399818	ENSG00000203791
EEF1AKMT3	HGNC:24936	25895	ENSG00000123427
EEF1AKMT4	HGNC:53611	110599564	ENSG00000284753
EEF1D	HGNC:3211	1936	ENSG00000104529
EEF1E1	HGNC:3212	9521	ENSG00000124802
EEF1G	HGNC:3213	1937	ENSG00000254772
EEF2K	HGNC:24615	29904	ENSG00000103319
EEF2KMT	HGNC:32221	196483	ENSG00000118894
EEIG1	HGNC:31419	399665	ENSG00000167106
EEIG2	HGNC:27637	284611	ENSG00000162636
EEPD1	HGNC:22223	80820	ENSG00000122547
EFCAB3	HGNC:26379	146779	ENSG00000172421
EFCAB5	HGNC:24801	374786	ENSG00000176927
EFCAB6	HGNC:24204	64800	ENSG00000186976
EFCAB7	HGNC:29379	84455	ENSG00000203965
EFCAB8	HGNC:34532	388795	ENSG00000215529
EFCAB9	HGNC:34530	285588	ENSG00000214360
EFCAB10	HGNC:34531	100130771	ENSG00000185055
EFCAB11	HGNC:20357	90141	ENSG00000140025
EFCAB12	HGNC:28061	90288	ENSG00000172771
EFCAB13	HGNC:26864	124989	ENSG00000178852
EFCAB14	HGNC:29051	9813	ENSG00000159658
EFCC1	HGNC:25692	79825	ENSG00000114654
EFHB	HGNC:26330	151651	ENSG00000163576
EFHC2	HGNC:26233	80258	ENSG00000183690
EFHD1	HGNC:29556	80303	ENSG00000115468
EFHD2	HGNC:28670	79180	ENSG00000142634
EFNA1	HGNC:3221	1942	ENSG00000169242
EFNA2	HGNC:3222	1943	ENSG00000099617
EFNA3	HGNC:3223	1944	ENSG00000143590
EFNA4	HGNC:3224	1945	ENSG00000243364
EFNA5	HGNC:3225	1946	ENSG00000184349
EFNB2	HGNC:3227	1948	ENSG00000125266
EFNB3	HGNC:3228	1949	ENSG00000108947
EFR3A	HGNC:28970	23167	ENSG00000132294
EFR3B	HGNC:29155	22979	ENSG00000084710
EFS	HGNC:16898	10278	ENSG00000100842
EGFL6	HGNC:3235	25975	ENSG00000198759
EGFL7	HGNC:20594	51162	ENSG00000172889
EGFL8	HGNC:13944	80864	ENSG00000241404
EGFLAM	HGNC:26810	133584	ENSG00000164318
EGLN2	HGNC:14660	112398	ENSG00000269858
EGLN3	HGNC:14661	112399	ENSG00000129521
EGR1	HGNC:3238	1958	ENSG00000120738
EGR3	HGNC:3240	1960	ENSG00000179388
EGR4	HGNC:3241	1961	ENSG00000135625
EHBP1L1	HGNC:30682	254102	ENSG00000173442
EHD1	HGNC:3242	10938	ENSG00000110047
EHD2	HGNC:3243	30846	ENSG00000024422
EHD3	HGNC:3244	30845	ENSG00000013016
EHD4	HGNC:3245	30844	ENSG00000103966
EHF	HGNC:3246	26298	ENSG00000135373
EHMT2	HGNC:14129	10919	ENSG00000204371
EI24	HGNC:13276	9538	ENSG00000149547
EID1	HGNC:1191	23741	ENSG00000255302
EID2	HGNC:28292	163126	ENSG00000176396
EID2B	HGNC:26796	126272	ENSG00000176401
EID3	HGNC:32961	493861	ENSG00000255150
EIF1	HGNC:3249	10209	ENSG00000173812
EIF1AD	HGNC:28147	84285	ENSG00000175376
EIF1AY	HGNC:3252	9086	ENSG00000198692
EIF1B	HGNC:30792	10289	ENSG00000114784
EIF2A	HGNC:3254	83939	ENSG00000144895
EIF2D	HGNC:6583	1939	ENSG00000143486
EIF2S1	HGNC:3265	1965	ENSG00000134001
EIF2S2	HGNC:3266	8894	ENSG00000125977
EIF2S3B	HGNC:43863	255308	ENSG00000180574
EIF3A	HGNC:3271	8661	ENSG00000107581
EIF3B	HGNC:3280	8662	ENSG00000106263
EIF3C	HGNC:3279	8663	ENSG00000184110
EIF3CL	HGNC:26347	728689	ENSG00000205609
EIF3D	HGNC:3278	8664	ENSG00000100353
EIF3E	HGNC:3277	3646	ENSG00000104408
EIF3G	HGNC:3274	8666	ENSG00000130811
EIF3H	HGNC:3273	8667	ENSG00000147677
EIF3I	HGNC:3272	8668	ENSG00000084623
EIF3J	HGNC:3270	8669	ENSG00000104131
EIF3K	HGNC:24656	27335	ENSG00000178982
EIF3L	HGNC:18138	51386	ENSG00000100129
EIF3M	HGNC:24460	10480	ENSG00000149100
EIF4A1	HGNC:3282	1973	ENSG00000161960
EIF4B	HGNC:3285	1975	ENSG00000063046
EIF4E1B	HGNC:33179	253314	ENSG00000175766
EIF4E2	HGNC:3293	9470	ENSG00000135930
EIF4E3	HGNC:31837	317649	ENSG00000163412
EIF4EBP1	HGNC:3288	1978	ENSG00000187840
EIF4EBP2	HGNC:3289	1979	ENSG00000148730
EIF4EBP3	HGNC:3290	8637	ENSG00000243056
EIF4ENIF1	HGNC:16687	56478	ENSG00000184708
EIF4G2	HGNC:3297	1982	ENSG00000110321
EIF4G3	HGNC:3298	8672	ENSG00000075151
EIF5	HGNC:3299	1983	ENSG00000100664
EIF5A2	HGNC:3301	56648	ENSG00000163577
EIF5AL1	HGNC:17419	143244	ENSG00000253626
EIF5B	HGNC:30793	9669	ENSG00000158417
EIF6	HGNC:6159	3692	ENSG00000242372
EIPR1	HGNC:12383	7260	ENSG00000032389
ELAC1	HGNC:14197	55520	ENSG00000141642
ELAPOR1	HGNC:29618	57535	ENSG00000116299
ELAPOR2	HGNC:21945	222223	ENSG00000164659
ELAVL1	HGNC:3312	1994	ENSG00000066044
ELAVL2	HGNC:3313	1993	ENSG00000107105
ELAVL3	HGNC:3314	1995	ENSG00000196361
ELAVL4	HGNC:3315	1996	ENSG00000162374
ELF1	HGNC:3316	1997	ENSG00000120690
ELF2	HGNC:3317	1998	ENSG00000109381
ELF3	HGNC:3318	1999	ENSG00000163435
ELF5	HGNC:3320	2001	ENSG00000135374
ELFN2	HGNC:29396	114794	ENSG00000166897
ELK1	HGNC:3321	2002	ENSG00000126767
ELK3	HGNC:3325	2004	ENSG00000111145
ELK4	HGNC:3326	2005	ENSG00000158711
ELL	HGNC:23114	8178	ENSG00000105656
ELL2	HGNC:17064	22936	ENSG00000118985
ELL3	HGNC:23113	80237	ENSG00000128886
ELMO1	HGNC:16286	9844	ENSG00000155849
ELMO3	HGNC:17289	79767	ENSG00000102890
ELMOD1	HGNC:25334	55531	ENSG00000110675
ELOA	HGNC:11620	6924	ENSG00000011007
ELOA2	HGNC:30771	51224	ENSG00000206181
ELOB	HGNC:11619	6923	ENSG00000103363
ELOC	HGNC:11617	6921	ENSG00000154582
ELOF1	HGNC:28691	84337	ENSG00000130165
ELOVL2	HGNC:14416	54898	ENSG00000197977
ELOVL3	HGNC:18047	83401	ENSG00000119915
ELOVL6	HGNC:15829	79071	ENSG00000170522
ELOVL7	HGNC:26292	79993	ENSG00000164181
ELP3	HGNC:20696	55140	ENSG00000134014
ELP5	HGNC:30617	23587	ENSG00000170291
ELP6	HGNC:25976	54859	ENSG00000163832
ELSPBP1	HGNC:14417	64100	ENSG00000169393
EMB	HGNC:30465	133418	ENSG00000170571
EMC2	HGNC:28963	9694	ENSG00000104412
EMC3	HGNC:23999	55831	ENSG00000125037
EMC4	HGNC:28032	51234	ENSG00000128463
EMC6	HGNC:28430	83460	ENSG00000127774
EMC7	HGNC:24301	56851	ENSG00000134153
EMC8	HGNC:7864	10328	ENSG00000131148
EMC9	HGNC:20273	51016	ENSG00000100908
EMCN	HGNC:16041	51705	ENSG00000164035
EME1	HGNC:24965	146956	ENSG00000154920
EME2	HGNC:27289	197342	ENSG00000197774
EMID1	HGNC:18036	129080	ENSG00000186998
EMILIN2	HGNC:19881	84034	ENSG00000132205
EMILIN3	HGNC:16123	90187	ENSG00000183798
EML2	HGNC:18035	24139	ENSG00000125746
EML3	HGNC:26666	256364	ENSG00000149499
EML4	HGNC:1316	27436	ENSG00000143924
EML5	HGNC:18197	161436	ENSG00000165521
EML6	HGNC:35412	400954	ENSG00000214595
EMP1	HGNC:3333	2012	ENSG00000134531
EMP3	HGNC:3335	2014	ENSG00000142227
EMSY	HGNC:18071	56946	ENSG00000158636
EMX1	HGNC:3340	2016	ENSG00000135638
ENAH	HGNC:18271	55740	ENSG00000154380
ENC1	HGNC:3345	8507	ENSG00000171617
ENDOD1	HGNC:29129	23052	ENSG00000149218
ENDOG	HGNC:3346	2021	ENSG00000167136
ENDOU	HGNC:14369	8909	ENSG00000111405
ENDOV	HGNC:26640	284131	ENSG00000173818
ENGASE	HGNC:24622	64772	ENSG00000167280
